"","X","PermitNum","PermitClass","BLA","Age","PermitClassMapped","PermitTypeMapped","PermitTypeDesc","Description","HousingUnits","HousingUnitsRemoved","HousingUnitsAdded","EstProjectCost","AppliedDate","IssuedDate","ExpiresDate","CompletedDate","StatusCurrent","OriginalAddress1","OriginalCity","OriginalState","OriginalZip","ContractorCompanyName","Link","Latitude","Longitude","Location1","Where.on.your.property.are.you.working..","Choose.the.Primary.Property.Use.","Project.Value.","Review.Level.","Application.Completed.Date.","Permit.Issued.Date.","Inspections.Completed.Date.","Certificate.of.Occupancy.Issued.Date.","Intake.Value..New.","Intake.Value..Alteration.","Total.Intake.Value.","Issue.Value..New.","Issue.Value..Alteration.","Total.Issued.Value.","What.building.code.was.used.for.your.design..","Specific.Building.Code.","Action.Type.","Number.of.Proposed.Building.Stories.","Number.of.Proposed.Below.Grade.Building.Stories.","Number.of.Mezzanines.","Will.you.change.the.building.use.or.occupancy..","Does.your.project.qualify.for.our.Priority.Green.Incentive.program..","Is.a.certificate.of.occupancy.required..","Land.Disturbing.Activity.","Are.you.doing.more.than.2.000.square.feet.of.earth.disturbance...","Number.of.Curb.Cuts.for.This.Permit.","Units.Occupancy.","Waste.Diversion.Plan.Required.","Are.Emergency.Systems.Required.for.this.Project..","Does.your.project.include.an.HVAC.mechanical.system..","Reuse.Existing.Side.Sewer.System.","Is.this.a.substantial.alteration..","Number.of.Existing.Building.Stories.","Number.of.Existing.Below.Grade.Building.Stories.","Sprinklers.Meet.NFPA.13.","Is.work.in.the.right.of.way..street.or.alley..required..","Total.Revision.Value.","Are.you.changing.the.envelope..","Is.this.a.high.rise..","Main.Existing.Use.of.Building.","Existing.Occupancy.","Will.your.application.include.a.new.standard.plan..","Will.your.project.have.ground.disturbance..","Sprinklers.Meet.NFPA.13R.","Partial.Fire.Protection.System.","Fire.Alarm.","Other.Fire.Protection.System.","Is.any.portion.of.the.building.semi.heated.or.unheated..","Compliance.Category.","Is.there.a.commercial.kitchen.hood.exhaust.system..","Is.there.a.fume.hood..","Is.there.a.spray.paint.booth..","Describe.any.other.mechanical.systems.to.be.installed.as.part.of.this.project..","Compliance.Path.","AFUE.Efficiency..percentage..","HSPF.Efficiency..percentage..","Heating.Fuel.Type.Proposed..Residential.","Request.Type.","Hansen.APNO.","Hansen.APKEY.","Survey.Submittal.Required..","Soils.Report.Required..","Wetlands.Report.Required.","ECA.Review.Required..","Riparian.Wetland.Buffer..square.feet..","Steep.Slope.Area.Buffer..square.feet..","Sequencing.Required.","What.is.the.amount.of.ground.disturbance..","I..the.owner.or.owner.s.authorized.representative.of.the.property.referenced.in.this.submission..give.the.City.of.Seattle.Department.of.Planning.and.Development.permission.to.conduct.a.Pre.Application.Site.Visit..I.agree.that..1..electronic.filing.constitutes.an.authorizing.signature..2..I.will.inform.all.tenants.of.the.site.visit.prior.to.the.inspection.being.conducted..and.3..if.conditions.such.as.uncontrolled.dogs.or.uncooperative.tenants.hinder.the.inspector.s.ability.to.conduct.the.site.visit..the.site.visit.will.not.occur.and.the.site.visit.fee.may.be.forfeited...","Type.of.Demolition.","Is.this.the.first.time.this.area.is.being.improved.or.built.out.since.the.building.was.completed..","Total.Area.of.Work..square.feet..","Actual.Construction.Value."
"4127",128278,"6690365-DM",NA,1,NA,NA,"Demolition","",NA,1,1,6,NA,"",NA,"2021-01-30",NA,"Issued","1431 24TH AVE","SEATTLE","WA",98122,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6690365-DM",47.6139342,-122.30172311,"1431 24TH AVE
SEATTLE, WA 98122
(47.6139342, -122.30172311)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4128",128335,"6672432-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-03-12",NA,"Completed","3222 20th AVE S","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6672432-CN",47.57441013,-122.30585268,"3222 20th AVE S
(47.57441013, -122.30585268)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4129",128346,"6701109-CN",NA,1,NA,NA,"Building","",NA,1,1,0,NA,"",NA,"2020-07-14",NA,"Issued","3711 39TH AVE S","SEATTLE","WA",98144,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6701109-CN",47.57029996,-122.28425938,"3711 39TH AVE S
SEATTLE, WA 98144
(47.57029996, -122.28425938)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4130",128356,"6730618-DM",NA,1,NA,NA,"Demolition","",NA,1,0,0,NA,"",NA,"2021-04-30",NA,"Completed","609 NE 77TH ST","SEATTLE","WA",98115,"PRINCETON DEVELOPMENT LLC","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6730618-DM",47.68444963,-122.32102677,"609 NE 77TH ST
SEATTLE, WA 98115
(47.68444963, -122.32102677)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4131",128358,"6744879-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"2021-05-30",NA,"Issued","1500 M L KING JR WAY","SEATTLE","WA",98122,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6744879-CN",47.61427344,-122.29590814,"1500 M L KING JR WAY
SEATTLE, WA 98122
(47.61427344, -122.29590814)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4132",128377,"6742318-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"",NA,"Reviews In Process","4712 8TH AVE NE","SEATTLE","WA",98105,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6742318-CN",47.66360556,-122.31918953,"4712 8TH AVE NE
SEATTLE, WA 98105
(47.66360556, -122.31918953)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4133",128384,"6743189-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-06-27",NA,"Issued","9126 49TH AVE NE","SEATTLE","WA",98115,"RAM JACK WEST","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6743189-CN",47.69498574,-122.27381916,"9126 49TH AVE NE
SEATTLE, WA 98115
(47.69498574, -122.27381916)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4134",128418,"6738447-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-05-27",NA,"Issued","4605 NE 54TH ST","SEATTLE","WA",98105,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6738447-CN",47.66764166,-122.27813839,"4605 NE 54TH ST
SEATTLE, WA 98105
(47.66764166, -122.27813839)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4135",128426,"6683478-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-05-09",NA,"Issued","8626 26TH AVE NE","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6683478-CN",47.691302,-122.30001181,"8626 26TH AVE NE
SEATTLE, WA 98115
(47.691302, -122.30001181)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4136",128472,"6711424-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-02-20",NA,"Issued","2283 NE 60TH ST","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6711424-CN",47.67184366,-122.3023199,"2283 NE 60TH ST
SEATTLE, WA 98115
(47.67184366, -122.3023199)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4137",128484,"6709389-CN",NA,1,NA,NA,"Building","",NA,1,1,9,NA,"",NA,"",NA,"Scheduled","7035 DELRIDGE WAY SW","SEATTLE","WA",98106,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6709389-CN",47.5397239,-122.36129364,"7035 DELRIDGE WAY SW
SEATTLE, WA 98106
(47.5397239, -122.36129364)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4138",128493,"6706996-DM",NA,1,NA,NA,"Demolition","",NA,2,2,0,NA,"",NA,"2021-04-23",NA,"Issued","821 NE 66TH ST","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6706996-DM",47.6763717,-122.31900361,"821 NE 66TH ST
SEATTLE, WA 98115
(47.6763717, -122.31900361)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4139",128500,"6709610-DM",NA,1,NA,NA,"Demolition","",NA,1,1,0,NA,"",NA,"2021-02-01",NA,"Issued","4319 35TH AVE W","SEATTLE","WA",98199,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6709610-DM",47.65921911,-122.40280347,"4319 35TH AVE W
SEATTLE, WA 98199
(47.65921911, -122.40280347)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4140",128570,"6714182-CN",NA,1,NA,NA,"Building","",NA,3,0,1,NA,"",NA,"2021-04-04",NA,"Issued","1500 25TH AVE S","SEATTLE","WA",98144,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6714182-CN",47.58937054,-122.29998637,"1500 25TH AVE S
SEATTLE, WA 98144
(47.58937054, -122.29998637)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4141",128667,"6682838-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-02-10",NA,"Completed","209 N 117TH ST","SEATTLE","WA",98133,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6682838-CN",47.71403598,-122.35639475,"209 N 117TH ST
SEATTLE, WA 98133
(47.71403598, -122.35639475)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4142",128695,"6700781-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-05-27",NA,"Issued","1703 26th AVE E","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6700781-CN",47.63431155,-122.29977076,"1703 26th AVE E
(47.63431155, -122.29977076)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4143",128760,"6684562-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Reviews In Process","2024 NE 85TH ST","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6684562-CN",47.69057753,-122.30568896,"2024 NE 85TH ST
SEATTLE, WA 98115
(47.69057753, -122.30568896)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4144",128767,"6699220-CN",NA,1,NA,NA,"Building","",NA,1,1,3,NA,"",NA,"2020-11-15",NA,"Issued","731 C 16TH AVE","SEATTLE","WA",98122,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6699220-CN",47.60896522,-122.31181016,"731 C 16TH AVE
SEATTLE, WA 98122
(47.60896522, -122.31181016)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4145",128785,"6635444-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-02-28",NA,"Issued","5923 46TH AVE SW","SEATTLE","WA",98136,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6635444-CN",47.5496386,-122.39150108,"5923 46TH AVE SW
SEATTLE, WA 98136
(47.5496386, -122.39150108)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4146",128788,"6723091-CN",NA,1,NA,NA,"Building","",NA,1,1,1,NA,"",NA,"2021-06-18",NA,"Issued","7336 34TH AVE NE","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6723091-CN",47.68233392,-122.29113108,"7336 34TH AVE NE
SEATTLE, WA 98115
(47.68233392, -122.29113108)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4147",128792,"6722961-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Scheduled","526 1ST AVE S","SEATTLE","WA",98104,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6722961-CN",47.59731452,-122.33370217,"526 1ST AVE S
SEATTLE, WA 98104
(47.59731452, -122.33370217)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4148",128818,"6692801-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-04-09",NA,"Issued","710 NW 116TH ST","SEATTLE","WA",98177,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6692801-CN",47.71323767,-122.36544306,"710 NW 116TH ST
SEATTLE, WA 98177
(47.71323767, -122.36544306)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4149",128823,"6721818-CN",NA,1,NA,NA,"Building","",NA,1,1,14,NA,"",NA,"",NA,"Additional Info Requested","7508 43RD AVE S","SEATTLE","WA",98118,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6721818-CN",47.53490248,-122.27895794,"7508 43RD AVE S
SEATTLE, WA 98118
(47.53490248, -122.27895794)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4150",128835,"6741525-DM",NA,1,NA,NA,"Demolition","",NA,1,1,0,NA,"",NA,"2021-03-03",NA,"Issued","136 NE 115TH ST","SEATTLE","WA",98125,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6741525-DM",47.71245427,-122.32708108,"136 NE 115TH ST
SEATTLE, WA 98125
(47.71245427, -122.32708108)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4151",128844,"6746901-CN",NA,1,NA,NA,"Building","",NA,1,0,2,NA,"",NA,"",NA,"Corrections Required","2814 34TH AVE W","SEATTLE","WA",98199,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6746901-CN",47.64551683,-122.40058306,"2814 34TH AVE W
SEATTLE, WA 98199
(47.64551683, -122.40058306)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4152",128873,"6667658-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-02-20",NA,"Completed","324 N 138TH ST","SEATTLE","WA",98133,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6667658-CN",47.72983429,-122.35443359,"324 N 138TH ST
SEATTLE, WA 98133
(47.72983429, -122.35443359)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4153",128899,"6712427-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-08-13",NA,"Completed","8737 FAUNTLEE CREST SW","SEATTLE","WA",98136,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6712427-CN",47.52434751,-122.38723159,"8737 FAUNTLEE CREST SW
SEATTLE, WA 98136
(47.52434751, -122.38723159)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4154",128964,"6721559-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-11-07",NA,"Issued","4307 CORLISS AVE N","SEATTLE","WA",98103,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6721559-CN",47.65942419,-122.33170077,"4307 CORLISS AVE N
SEATTLE, WA 98103
(47.65942419, -122.33170077)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4155",129030,"6744303-DM",NA,1,NA,NA,"Demolition","",NA,1,1,2,NA,"",NA,"",NA,"Additional Info Requested","6346 51ST AVE S","SEATTLE","WA",98118,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6744303-DM",47.54472611,-122.26966725,"6346 51ST AVE S
SEATTLE, WA 98118
(47.54472611, -122.26966725)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4156",129031,"6735676-CN",NA,1,NA,NA,"Building","",NA,1,1,4,NA,"",NA,"",NA,"Scheduled","2715 S JUDKINS ST","SEATTLE","WA",98144,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6735676-CN",47.59185483,-122.29688287,"2715 S JUDKINS ST
SEATTLE, WA 98144
(47.59185483, -122.29688287)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4157",129046,"6700892-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Corrections Required","5504 2ND AVE NW","SEATTLE","WA",98107,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6700892-CN",47.66889851,-122.35873238,"5504 2ND AVE NW
SEATTLE, WA 98107
(47.66889851, -122.35873238)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"4158",129134,"6762386-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"",NA,"Additional Info Requested","4663 36TH AVE W","SEATTLE","WA",98199,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6762386-CN",47.66536729,-122.40382885,"4663 36TH AVE W
SEATTLE, WA 98199
(47.66536729, -122.40382885)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
